track_id,condition,frame,time_min,x_um,y_um
I1740,injury,21,21,25.37460260230455,186.2871507664483
I1740,injury,22,22,32.709371299126346,184.7189131958789
I1740,injury,23,23,36.461536786941764,191.73506550756707
I1740,injury,24,24,30.90656787031903,185.78609427718357
I1740,injury,25,25,29.958832149177432,185.22653676995247
I1740,injury,26,26,35.070234028748295,183.41524490547312
I1740,injury,27,27,36.28462462331035,176.54628639066627
I1740,injury,28,28,43.448165775162764,174.95471861346894
I1740,injury,29,29,39.57605410670977,176.49027933808176
I1741,injury,0,0,131.12649223921045,112.04615191610546
I1741,injury,1,1,126.21031135569922,113.2993724269387
I1741,injury,2,2,123.38055054810606,116.04241394273062
I1741,injury,3,3,118.3115548482746,116.98939348939169
I1741,injury,4,4,114.45243752512468,118.98136161759814
I1741,injury,5,5,112.41239055293875,115.44018233073784
I1741,injury,6,6,108.34224663752651,118.19003862402775
I1741,injury,7,7,104.0719980788976,111.79591112753765
I1741,injury,8,8,102.82231727767473,106.89854443381167
I1741,injury,9,9,99.42410568184717,105.9896310311364
I1741,injury,10,10,98.12745780678699,105.22053830336472
I1741,injury,11,11,96.70259046400581,106.32014843651304
I1741,injury,12,12,99.87663526499003,108.59475900032481
I1741,injury,13,13,103.1783773989235,105.29230489158485
I1741,injury,14,14,95.2268291112491,102.40455201956026
I1741,injury,15,15,93.37207953958917,98.83733851003974
I1741,injury,16,16,90.47741350375408,99.54297353441419
I1741,injury,17,17,89.39343291077968,95.4772601595057
I1741,injury,18,18,90.03794007340852,97.65723453910806
I1741,injury,19,19,93.51896212356259,99.24913637392729
I1741,injury,20,20,93.50509765180092,97.84379187024965
I1741,injury,21,21,92.58331442245277,98.18008422379678
I1741,injury,22,22,95.40999084237173,96.89913732496385
I1741,injury,23,23,97.27853909565796,97.68334752883324
I1741,injury,24,24,98.0559870230362,99.71665675264242
I1741,injury,25,25,98.42131923479145,100.12468222952977
I1741,injury,26,26,96.59559263311161,100.93657316422589
I1741,injury,27,27,101.67354493340176,103.60712344473852
I1741,injury,28,28,104.02325731909768,100.73423501247916
I1741,injury,29,29,100.80717146147316,103.3229572237426
I1742,injury,0,0,21.56705912286845,13.695548693763815
I1742,injury,1,1,23.72936228500244,10.265396935455819
I1742,injury,2,2,27.237966938062062,7.226302978329823
I1742,injury,3,3,24.8102747335947,10.96261565846514
I1742,injury,4,4,27.332910999792034,18.01702833910523
I1742,injury,5,5,21.2768158388526,18.62086461471811
I1742,injury,6,6,25.045923361506283,19.684894164445353
I1742,injury,7,7,24.570871671480297,25.580465644850708
I1742,injury,8,8,22.580300387141847,26.469020190610657
I1742,injury,9,9,30.134471885612697,23.157267966191892
I1742,injury,10,10,31.139638075263644,21.826356554590788
I1742,injury,11,11,33.70553559646102,20.2507582333468
I1742,injury,12,12,32.815349704059315,22.37301758964739
I1742,injury,13,13,38.176516199898735,23.4706685361591
I1742,injury,14,14,34.83512467549883,21.943544764344633
I1742,injury,15,15,34.005038868206235,21.080746896873237
I1742,injury,16,16,31.102519292039908,19.6033716932115
I1742,injury,17,17,32.44247247135381,22.234210882098612
I1742,injury,18,18,33.34374416071739,27.1122499434487
I1742,injury,19,19,34.02689920392818,33.62186025453792
I1742,injury,20,20,32.02089958160102,27.72501648998643
I1742,injury,21,21,33.768699017796415,28.370065647011693
I1742,injury,22,22,32.26507952991335,29.457117586739326
I1742,injury,23,23,32.49329773839041,28.773123884486257
I1742,injury,24,24,30.78507078207529,26.38423788570666
I1742,injury,25,25,28.365670198895998,30.044163600659186
I1742,injury,26,26,29.195752761345442,32.87608247642572
I1742,injury,27,27,32.40252361798311,35.221984039536174
I1742,injury,28,28,35.72420103488335,33.45103167876561
I1742,injury,29,29,36.56647177172844,30.722810771674165
I1743,injury,0,0,95.29376005764702,69.63630881886402
I1743,injury,1,1,99.84700376157384,68.19030380193668
I1743,injury,2,2,103.48071751223458,64.9558483181204
I1743,injury,3,3,107.28097417670855,62.80128381039291
I1743,injury,4,4,107.1584377433709,56.642020259481406
I1743,injury,5,5,105.91234297698361,56.41623278641611
I1743,injury,6,6,105.13010426611739,54.13403002627578
I1743,injury,7,7,102.17661422617512,55.438485772608175
I1743,injury,8,8,99.08593261961796,56.67407850973199
I1743,injury,9,9,104.31371352765984,54.05086272119968
I1743,injury,10,10,103.92528982103083,56.91836009940717
I1743,injury,11,11,103.42681295162625,58.83136202931073
I1743,injury,12,12,107.40761577859514,57.07033561693443
I1743,injury,13,13,110.72136136010126,53.64441427015823
I1743,injury,14,14,110.52863717574655,51.06379557242633
I1743,injury,15,15,107.10587001765033,50.34690143030127
I1743,injury,16,16,105.59529930849429,48.5275363812131
I1743,injury,17,17,102.54480946020826,48.16903584950129
I1743,injury,18,18,105.46428955052937,40.27345511912471
I1743,injury,19,19,101.6093251047367,42.12241208995413
I1743,injury,20,20,98.79186453673478,47.382055046894
I1743,injury,21,21,100.20680914839156,43.55146979626673
I1743,injury,22,22,102.29797135583294,39.54032811542046
I1743,injury,23,23,103.69698140334123,40.286297434252546
I1743,injury,24,24,105.76424136140115,37.62659209753747
I1743,injury,25,25,107.05787148683862,38.55061385842645
I1743,injury,26,26,101.48471140153173,40.4032301351707
I1743,injury,27,27,101.24736096289367,39.92845406725084
I1743,injury,28,28,97.13612673573796,46.54590864812587
I1743,injury,29,29,98.41246631259675,42.791012930788895
I1744,injury,0,0,69.72462269873836,40.88589810519005
I1744,injury,1,1,71.06202914365922,40.038673562270766
I1744,injury,2,2,73.62717365516204,39.53785076611388
I1744,injury,3,3,71.70328442023798,37.833226195449775
I1744,injury,4,4,71.29473577676865,33.82795961849539
I1744,injury,5,5,66.2040590353329,32.64735440005002
I1744,injury,6,6,64.62024167469386,36.899796201009565
I1744,injury,7,7,68.17237221894209,35.07145573970208
I1744,injury,8,8,68.09463728766097,35.645577386519854
I1744,injury,9,9,72.18053782456688,38.40149826415892
I1744,injury,10,10,73.54388767548586,39.65028939398712
I1744,injury,11,11,72.22636577555923,45.47413903709001
I1744,injury,12,12,68.6318526210242,49.950010809298604
I1744,injury,13,13,66.58519325666849,51.79816089406775
I1744,injury,14,14,70.23775769009796,53.71330848670135
I1744,injury,15,15,74.55268211228929,54.819709920418994
I1744,injury,16,16,74.42733729172382,55.38533988252727
I1744,injury,17,17,76.08937093959148,52.56097542674456
I1744,injury,18,18,82.14573297850828,51.849082858789615
I1744,injury,19,19,83.05923349867498,51.76136190006775
I1744,injury,20,20,82.21892196601226,53.70418047476185
I1744,injury,21,21,84.06369935052338,53.66899139514062
I1744,injury,22,22,85.59874106847893,57.32226882147608
I1744,injury,23,23,87.2578664434658,61.69659454931291
I1744,injury,24,24,86.85092771158938,65.65517843721851
I1744,injury,25,25,86.82910128100237,63.4324740644184
I1744,injury,26,26,86.5273681076562,65.03631915017382
I1744,injury,27,27,89.18330466471441,58.40519743014899
I1744,injury,28,28,89.71514204849062,60.12961027354427
I1744,injury,29,29,88.99914878131014,60.036129259125545
I1745,injury,0,0,43.26632433144686,154.6889767645087
I1745,injury,1,1,44.5645978362647,155.29656853667905
I1745,injury,2,2,43.807494334118495,156.47846245151013
I1745,injury,3,3,51.737160685067735,155.71357406834912
I1745,injury,4,4,52.164777728024596,163.37621160593616
I1745,injury,5,5,53.390811343126494,160.85553299725638
I1745,injury,6,6,52.62488219141456,160.78165967834153
I1745,injury,7,7,53.04512147099865,161.2069513504873
I1745,injury,8,8,51.679607215901875,159.90384573996192
I1745,injury,9,9,50.55879457394911,160.45111913194023
I1745,injury,10,10,50.31914681478913,158.79477644242832
I1745,injury,11,11,49.439087721826304,161.13622103780955
I1745,injury,12,12,55.80379974031485,162.60482525887826
I1745,injury,13,13,53.45329141010739,162.99117190377157
I1745,injury,14,14,51.87849718598097,161.11707187635773
I1745,injury,15,15,53.816171877621926,156.80077264132476
I1745,injury,16,16,53.55575410053793,150.5454134008779
I1745,injury,17,17,60.226359742175106,151.8904529762507
I1745,injury,18,18,58.62521261772349,150.0412053608238
I1745,injury,19,19,55.903805461308714,154.51476556372953
I1745,injury,20,20,52.91835338432009,153.86387361102447
I1745,injury,21,21,52.8417570083377,158.67093475704868
I1745,injury,22,22,53.38781222017283,157.78033103025263
I1745,injury,23,23,58.08554358873023,160.4383229340991
I1745,injury,24,24,61.25397404242236,156.1264798455299
I1745,injury,25,25,66.35340199541237,155.97936206297987
I1745,injury,26,26,63.355374277120774,158.07355281996982
I1745,injury,27,27,61.05090147087469,154.96876504992622
I1745,injury,28,28,67.24351679984588,155.50734152398843
I1745,injury,29,29,65.21719702274741,159.07364716370637
I1746,injury,0,0,158.03927501167806,23.797513488581924
I1746,injury,1,1,160.05294802980686,25.33962330187943
I1746,injury,2,2,157.74530688813007,19.64934353619852
I1746,injury,3,3,153.9753330762258,25.847526425184828
I1746,injury,4,4,155.28135494548664,28.641089511190515
I1746,injury,5,5,156.1687014735095,30.618890402258895
I1746,injury,6,6,150.98016041223192,27.921101719188055
I1746,injury,7,7,151.00706562203857,28.89266205638635
I1746,injury,8,8,150.81243547809947,27.00673715785385
I1746,injury,9,9,148.80257999130785,29.792615805750962
I1746,injury,10,10,144.6256855366353,31.209321763330074
I1746,injury,11,11,142.91147992931545,35.80337973075695
I1746,injury,12,12,140.0944909996557,34.34362438066521
I1746,injury,13,13,136.23993695026513,34.41453244442024
I1746,injury,14,14,136.0296930423504,30.908496766928305
I1746,injury,15,15,136.50138536985642,29.674791688433036
I1746,injury,16,16,135.0994353389197,35.669795450997626
I1746,injury,17,17,131.69270495932545,35.914061085264336
I1746,injury,18,18,129.71264286369325,37.396244516332665
I1746,injury,19,19,128.13704006696364,34.24367551827947
I1746,injury,20,20,130.9534663268032,41.85581721647764
I1746,injury,21,21,130.17579013222138,42.25303855777298
I1746,injury,22,22,124.02237065962515,46.57498506239718
I1746,injury,23,23,128.29703049464297,49.16205682979174
I1746,injury,24,24,129.74950436633083,52.84046288725968
I1746,injury,25,25,130.30046795511942,51.84328990247339
I1746,injury,26,26,128.86373251935908,50.973088567429755
I1746,injury,27,27,129.37441271181845,52.825413846521016
I1746,injury,28,28,127.33095668071086,53.63661141596008
I1746,injury,29,29,128.19519117340892,53.27124271937142
I1747,injury,0,0,14.692198660752975,102.00844070989884
I1747,injury,1,1,16.790457327901137,100.84140267478797
I1747,injury,2,2,18.035788388974424,99.19778150397104
I1747,injury,3,3,19.97703766158306,102.85129644790996
I1747,injury,4,4,21.268859589873376,102.01291440017428
I1747,injury,5,5,20.818514527919444,96.00581713586739
I1747,injury,6,6,23.368447305803883,94.53667360982402
I1747,injury,7,7,21.439474977066066,91.38539403809108
I1747,injury,8,8,16.258475070266222,88.93893797583578
I1747,injury,9,9,16.171764425212917,88.64650077769548
I1747,injury,10,10,14.625124059613887,93.27032393909381
I1747,injury,11,11,12.621986342276152,93.13534960993026
I1747,injury,12,12,17.98846686777218,96.4262212126917
I1747,injury,13,13,17.20111686653093,96.30296796221302
I1747,injury,14,14,16.411665274085536,97.34802438565453
I1747,injury,15,15,15.533882420509094,95.39152162725979
I1747,injury,16,16,18.55284294360655,89.10878301316114
I1747,injury,17,17,17.54034918448832,93.18220134417443
I1747,injury,18,18,11.920508667986528,89.11021247920887
I1747,injury,19,19,11.79577766004512,92.35322466244052
I1747,injury,20,20,10.664691307046482,92.05867398954922
I1747,injury,21,21,9.090564750797345,88.76880828685647
I1747,injury,22,22,6.8137971887062845,90.73495236760711
I1747,injury,23,23,14.218713719607779,91.79991571115053
I1747,injury,24,24,18.122281585478618,88.81979778378287
I1747,injury,25,25,21.487223647017977,82.60416039037436
I1747,injury,26,26,19.95088097105281,86.30070115141966
I1747,injury,27,27,20.53795701802901,87.22049885960008
I1747,injury,28,28,16.44493514213206,89.31891781716023
I1747,injury,29,29,15.015497630858269,88.22074598571453
I1748,injury,0,0,155.7934263601067,14.344725399893466
I1748,injury,1,1,149.9040162909435,10.04889489159847
I1748,injury,2,2,147.4946581757633,10.257172146220231
I1748,injury,3,3,145.26082020264354,7.464711125601138
I1748,injury,4,4,143.61659346275852,4.458616495251581
I1748,injury,5,5,150.17712412361035,4.854990379569432
I1748,injury,6,6,146.25217469246428,4.7447252510352165
I1748,injury,7,7,144.99464550018598,1.6544509025775094
I1748,injury,8,8,142.1762532645506,0.5687454480972005
I1748,injury,9,9,143.8167341727991,5.410152550833423
I1748,injury,10,10,145.54171188708813,8.977029648997135
I1748,injury,11,11,144.51501030106894,9.933802329445907
I1748,injury,12,12,149.74172516470372,17.402880098086833
I1748,injury,13,13,149.17125895884337,17.900944234986177
I1748,injury,14,14,150.46285915716675,13.336698810576227
I1748,injury,15,15,149.53574914998896,12.1710280218082
I1748,injury,16,16,151.8926580477645,9.453940585936325
I1748,injury,17,17,150.8207793460545,10.53414240148753
I1748,injury,18,18,147.05048303989636,11.13795743541458
I1748,injury,19,19,146.22684921557035,8.87980149827813
I1748,injury,20,20,144.73977184675402,12.016695729124848
I1748,injury,21,21,143.1143350397393,14.017968309593433
I1748,injury,22,22,139.0660820709783,7.975180336103904
I1748,injury,23,23,139.92187688361204,9.385985654053947
I1748,injury,24,24,136.11666559101107,4.7687086830282315
I1748,injury,25,25,136.1356926780268,3.9036498537207485
I1748,injury,26,26,135.36361911044858,0.017643925683094697
I1748,injury,27,27,131.5128703170735,0.5836648236170507
I1748,injury,28,28,130.012223864346,6.075255090109408
I1748,injury,29,29,131.43437040834115,10.607631084411635
I1749,injury,0,0,34.614466711847356,57.61207214569672
I1749,injury,1,1,38.6390926132098,59.35891611977141
I1749,injury,2,2,35.94292326900773,64.69290266680514
I1749,injury,3,3,33.80841741673734,60.04032927971728
I1749,injury,4,4,34.24574283772634,53.465638164661186
I1749,injury,5,5,35.62842709914388,52.28214275737355
I1749,injury,6,6,32.987866298919315,49.280025523679825
I1749,injury,7,7,35.88421722981408,48.89885933214232
I1749,injury,8,8,36.70933139673747,50.48125368579789
I1749,injury,9,9,37.127839778571904,51.384859839578006
I1749,injury,10,10,36.2022666860859,49.47810371845393
I1749,injury,11,11,41.309127654315134,46.17479279228488
I1749,injury,12,12,42.163730743803605,52.2220679248211
I1749,injury,13,13,40.21108132706462,52.07750354872812
I1749,injury,14,14,39.156746028394245,51.40852077643821
I1749,injury,15,15,38.833261211387615,47.29343548112669
I1749,injury,16,16,38.761228688829824,48.53348184012894
I1749,injury,17,17,45.143588560277365,45.597001011687766
I1749,injury,18,18,45.12304032782678,44.14339748514895
I1749,injury,19,19,41.96628202770555,43.56846916677769
I1749,injury,20,20,41.78626139036979,43.85614107587495
I1749,injury,21,21,38.4760045543298,42.439736299499714
I1749,injury,22,22,42.486304214435414,44.69074569735585
I1749,injury,23,23,43.57764980263589,45.83713674433342
I1749,injury,24,24,49.54863327486966,43.272673551552174
I1749,injury,25,25,55.06810751785583,50.05958697425532
I1749,injury,26,26,51.94915648934315,44.52839654249223
I1749,injury,27,27,53.67124466026319,47.84819460581015
I1749,injury,28,28,59.81195237223342,43.608866602635395
I1749,injury,29,29,59.36538422316855,44.667227818081194
I1750,injury,0,0,151.93345491133115,151.62804663111262
I1750,injury,1,1,153.09494654839565,149.8627595769982
I1750,injury,2,2,150.47816075427463,150.62082360194754
I1750,injury,3,3,147.1718236591119,150.95190582200772
I1750,injury,4,4,148.222580750526,148.6635031538598
I1750,injury,5,5,144.10374527784165,148.96110206929785
I1750,injury,6,6,141.94078778151678,147.6935777911714
I1750,injury,7,7,139.73962242603272,146.89230467857035
I1750,injury,8,8,136.09609516124928,138.43580916874492
I1750,injury,9,9,139.87526175826827,146.0897793169952
I1750,injury,10,10,135.99684656532463,149.59286207977146
I1750,injury,11,11,128.49500369184025,156.89671749365485
I1750,injury,12,12,127.33157543207388,155.63036505630535
I1750,injury,13,13,126.24757112730296,155.79030034831345
I1750,injury,14,14,128.30265293613763,159.29172402250663
I1750,injury,15,15,128.14143555551237,159.74052158053763
I1750,injury,16,16,124.75463077130578,162.393976078284
I1750,injury,17,17,126.86489694486337,157.86104243613136
